Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"48332","1","2019-04-01 08:00:03","2","46","<machine-learning><classification><training><unbalanced-classes>","2","2"
"48333","1","2019-04-01 08:29:55","0","48","<neural-network>","1",""
"48334","2","2019-04-01 08:41:59","1","","","",""
"48335","1","2019-04-01 09:22:09","1","5769","<python><pandas>","1",""
"48336","2","2019-04-01 09:26:03","4","","","",""
"48337","2","2019-04-01 09:41:20","3","","","",""
"48338","1","2019-04-01 09:43:40","1","290","<python><keras><tensorflow><predictive-modeling><cnn>","1",""
"48339","2","2019-04-01 10:32:53","2","","","",""
"48340","2","2019-04-01 11:08:16","0","","","",""
"48341","1","2019-04-01 11:17:57","1","26","<time-series><lstm><recurrent-neural-net><sequence-to-sequence>","0",""
"48342","2","2019-04-01 11:30:23","1","","","",""
"48344","1","2019-04-01 12:35:30","1","33","<classification><class-imbalance>","0","1"
"48345","1","2019-04-01 12:47:57","1","2125","<numpy><linear-algebra>","1",""
"48346","1","2019-04-01 12:55:24","2","1339","<machine-learning><keras><regression><linear-regression>","1",""
"48347","2","2019-04-01 12:58:17","3","","","",""
"48349","2","2019-04-01 13:23:26","0","","","",""
"48351","1","2019-04-01 13:35:54","0","105","<python><deep-learning><tensorflow><autoencoder><sequence-to-sequence>","0","1"
"48352","2","2019-04-01 13:52:35","1","","","",""
"48353","1","2019-04-01 13:55:55","0","49","<python><nlp><regex>","1",""
"48357","1","2019-04-01 14:34:32","1","177","<deep-learning><loss-function><hinge-loss>","1",""
"48359","2","2019-04-01 14:47:29","2","","","",""
"48360","1","2019-04-01 14:56:02","1","34","<association-rules><sequential-pattern-mining>","0",""
"48361","1","2019-04-01 15:25:12","2","40","<feature-engineering><feature-construction>","2",""
"48362","1","2019-04-01 16:01:44","1","395","<dataset>","1",""
"48363","2","2019-04-01 16:22:41","0","","","",""
"48364","2","2019-04-01 16:31:02","0","","","",""
"48366","2","2019-04-01 16:38:20","2","","","",""
"48367","1","2019-04-01 17:08:25","2","53","<deep-learning><class-imbalance>","0","1"
"48368","2","2019-04-01 18:55:08","1","","","",""
"48369","1","2019-04-01 19:00:04","14","5881","<neural-network><pytorch>","2","5"
"48370","6","2019-04-01 19:40:16","0","","","",""
"48372","1","2019-04-01 20:06:26","0","38","<machine-learning><data-mining>","1",""
"48374","2","2019-04-01 20:29:19","10","","","",""
"48375","1","2019-04-01 20:57:34","0","31","<python><pandas><statistics><dataframe><descriptive-statistics>","0",""
"48376","2","2019-04-01 21:10:28","1","","","",""
"48378","1","2019-04-01 21:45:43","1","91","<correlation>","2",""
"48379","1","2019-04-01 21:48:30","0","152","<python><nltk><tokenization>","2",""
"48383","2","2019-04-01 22:25:56","1","","","",""
"48384","1","2019-04-01 22:28:44","-1","89","<machine-learning><neural-network><keras><regularization>","1",""
"48385","1","2019-04-01 23:17:21","-1","631","<python><deep-learning><keras><tensorflow><cnn>","1",""
"48386","2","2019-04-01 23:27:22","0","","","",""
"48387","2","2019-04-01 23:33:48","1","","","",""
"48388","2","2019-04-01 23:46:07","-1","","","",""
"48389","2","2019-04-01 23:52:34","0","","","",""
"48390","1","2019-04-02 00:18:18","1","3620","<machine-learning><python><neural-network><keras><cnn>","2","2"
"48391","2","2019-04-02 00:36:02","0","","","",""
"48392","2","2019-04-02 00:36:35","4","","","",""
"48397","2","2019-04-02 02:37:40","1","","","",""
"48398","1","2019-04-02 02:49:09","0","70","<data-science-model><outlier>","0",""
"48402","2","2019-04-02 05:32:28","0","","","",""
"48403","2","2019-04-02 05:42:04","1","","","",""
"48404","5","2019-04-02 06:20:29","0","","","",""
"48405","4","2019-04-02 06:20:29","0","","","",""
"48406","5","2019-04-02 06:21:26","0","","","",""
"48407","4","2019-04-02 06:21:26","0","","","",""
"48408","5","2019-04-02 06:22:40","0","","","",""
"48409","4","2019-04-02 06:22:40","0","","","",""
"48410","1","2019-04-02 06:51:42","0","128","<deep-learning><time-series><embeddings>","1",""
"48411","1","2019-04-02 07:13:46","2","82","<recommender-system><math>","1",""
"48412","1","2019-04-02 07:21:42","2","18","<machine-learning><classification><regression>","1",""
"48414","2","2019-04-02 07:25:17","1","","","",""
"48416","2","2019-04-02 08:09:26","2","","","",""
"48418","2","2019-04-02 08:23:19","1","","","",""
"48419","2","2019-04-02 08:23:43","2","","","",""
"48420","1","2019-04-02 08:29:03","0","272","<pandas>","2",""
"48421","1","2019-04-02 08:36:30","0","25","<neural-network>","0",""
"48423","1","2019-04-02 08:54:24","0","61","<python><pandas><data-analysis>","3",""
"48424","2","2019-04-02 09:09:35","0","","","",""
"48425","1","2019-04-02 09:11:58","1","260","<orange><databases>","1",""
"48426","1","2019-04-02 09:57:17","1","71","<nlp><text-mining><word2vec><word-embeddings><gensim>","1",""
"48427","2","2019-04-02 10:02:16","0","","","",""
"48428","1","2019-04-02 10:47:04","0","78","<machine-learning><python><classification><xgboost>","0",""
"48429","1","2019-04-02 10:57:50","0","55","<machine-learning><python>","1","1"
"48430","2","2019-04-02 11:04:13","0","","","",""
"48431","2","2019-04-02 11:25:23","0","","","",""
"48432","1","2019-04-02 11:25:42","9","591","<multiclass-classification><online-learning>","4","2"
"48433","2","2019-04-02 11:29:13","1","","","",""
"48435","2","2019-04-02 12:11:00","0","","","",""
"48436","2","2019-04-02 12:30:38","3","","","",""
"48438","1","2019-04-02 12:51:08","0","33","<neural-network><deep-learning><nlp><speech-to-text>","1",""
"48439","1","2019-04-02 13:03:50","1","22","<data-mining><nlp>","0",""
"48442","1","2019-04-02 13:24:54","0","227","<deep-learning><keras><r><convnet>","1",""
"48443","1","2019-04-02 13:39:33","1","29","<numerical><monte-carlo>","1",""
"48445","1","2019-04-02 13:54:17","1","50","<machine-learning><r><dummy-variables>","1",""
"48446","1","2019-04-02 14:06:00","2","1271","<machine-learning><nlp><gensim>","1","1"
"48447","1","2019-04-02 14:09:44","1","80","<python><scikit-learn><clustering><k-means>","1",""
"48448","2","2019-04-02 14:35:22","1","","","",""
"48449","2","2019-04-02 14:37:42","1","","","",""
"48450","1","2019-04-02 14:43:21","0","135","<machine-learning><neural-network>","3",""
"48451","2","2019-04-02 14:52:36","0","","","",""
"48454","1","2019-04-02 15:52:37","1","11","<python><correlation><sentiment-analysis>","0",""
"48455","1","2019-04-02 15:58:04","0","40","<machine-learning><deep-learning><convolution>","0",""
"48456","2","2019-04-02 15:59:13","2","","","",""
"48457","1","2019-04-02 16:25:37","1","148","<nlp><nltk>","1",""
"48458","1","2019-04-02 16:29:28","2","61","<neural-network><deep-learning><keras><tensorflow><vgg16>","0","1"
"48459","1","2019-04-02 16:32:16","1","494","<machine-learning><python>","2",""
"48460","2","2019-04-02 16:41:13","7","","","",""
"48461","1","2019-04-02 17:28:50","1","48","<neural-network><regularization><perceptron>","1",""
"48462","1","2019-04-02 17:40:09","1","89","<machine-learning><time-series><forecasting>","0",""
"48463","2","2019-04-02 18:27:08","1","","","",""
"48464","1","2019-04-02 18:33:32","0","211","<machine-learning><nlp><lstm><rnn><sequence-to-sequence>","0",""
"48466","2","2019-04-02 19:03:16","0","","","",""
"48467","1","2019-04-02 19:38:15","0","251","<machine-learning><xgboost>","2","1"
"48468","1","2019-04-02 20:00:53","1","21","<machine-learning><recommender-system><apache-spark><embeddings><matrix-factorisation>","0",""
"48469","2","2019-04-02 20:14:16","0","","","",""
"48472","2","2019-04-02 21:27:47","0","","","",""
"48473","1","2019-04-02 21:58:04","0","454","<python><k-means><unsupervised-learning>","1",""
"48474","1","2019-04-02 22:07:57","1","181","<neural-network><data-mining><orange>","0",""
"48475","1","2019-04-02 23:02:33","1","52","<machine-learning><deep-learning><object-detection>","0",""
"48477","1","2019-04-03 01:15:38","1","470","<cnn><object-detection><faster-rcnn>","0",""
"48479","1","2019-04-03 02:28:31","1","69","<machine-learning><scikit-learn><predictive-modeling><pandas>","2",""
"48480","1","2019-04-03 02:41:12","1","27","<apache-spark>","0",""
"48481","1","2019-04-03 03:18:33","1","25","<machine-learning><deep-learning><computer-vision>","1",""
"48482","1","2019-04-03 04:29:39","1","617","<loss-function>","1",""
"48485","2","2019-04-03 05:14:50","0","","","",""
"48486","1","2019-04-03 05:19:26","2","122","<machine-learning><regression><supervised-learning><model-selection>","0",""
"48487","2","2019-04-03 05:25:35","0","","","",""
"48488","1","2019-04-03 05:56:12","1","92","<time-series><training><machine-learning-model><forecasting>","1",""
"48489","1","2019-04-03 06:01:23","1","44","<machine-learning><classification><numpy><gpu>","1",""
"48490","5","2019-04-03 06:04:51","0","","","",""
"48491","4","2019-04-03 06:04:51","0","","","",""
"48492","5","2019-04-03 06:06:07","0","","","",""
"48493","4","2019-04-03 06:06:07","0","","","",""
"48494","2","2019-04-03 06:14:20","0","","","",""
"48495","2","2019-04-03 07:08:37","2","","","",""
"48497","2","2019-04-03 07:38:09","2","","","",""
"48498","2","2019-04-03 07:56:56","1","","","",""
"48501","1","2019-04-03 09:11:20","1","104","<keras><tensorflow><gpu>","0",""
"48504","5","2019-04-03 10:14:39","0","","","",""
"48505","4","2019-04-03 10:14:39","0","","","",""
"48506","5","2019-04-03 10:16:16","0","","","",""
"48507","4","2019-04-03 10:16:16","0","","","",""
"48508","5","2019-04-03 10:17:27","0","","","",""
"48509","4","2019-04-03 10:17:27","0","","","",""
"48510","2","2019-04-03 10:26:33","0","","","",""
"48511","2","2019-04-03 10:51:39","0","","","",""
"48512","1","2019-04-03 11:12:46","0","22","<machine-learning><r><cloud-computing>","1",""
"48514","1","2019-04-03 12:08:47","2","74","<machine-learning><python><statistics><distribution>","0",""
"48515","1","2019-04-03 12:27:58","1","1567","<machine-learning><neural-network><keras>","1",""
"48516","5","2019-04-03 12:41:18","0","","","",""
"48517","4","2019-04-03 12:41:18","0","","","",""
"48518","5","2019-04-03 12:41:50","0","","","",""
"48519","4","2019-04-03 12:41:50","0","","","",""
"48520","5","2019-04-03 12:43:06","0","","","",""
"48521","4","2019-04-03 12:43:06","0","","","",""
"48522","2","2019-04-03 13:12:37","2","","","",""
"48524","2","2019-04-03 13:32:14","0","","","",""
"48525","1","2019-04-03 13:36:49","4","140","<cross-validation><multiclass-classification><prediction>","1","1"
"48526","1","2019-04-03 13:41:05","0","52","<r><csv>","1",""
"48528","2","2019-04-03 14:34:57","1","","","",""
"48529","1","2019-04-03 14:42:28","2","154","<machine-learning><neural-network><deep-learning><data-augmentation><image-preprocessing>","1",""
"48530","2","2019-04-03 14:51:58","1","","","",""
"48531","1","2019-04-03 15:16:24","45","7389","<data-wrangling>","9","16"
"48532","2","2019-04-03 15:26:02","1","","","",""
"48533","1","2019-04-03 15:39:26","0","1813","<machine-learning><neural-network><anomaly-detection><autoencoder>","1",""
"48534","1","2019-04-03 15:41:55","0","737","<machine-learning><python><scikit-learn><decision-trees>","1",""
"48535","1","2019-04-03 15:47:41","2","212","<machine-learning><classification><class-imbalance>","1",""
"48537","1","2019-04-03 15:56:12","3","210","<deep-learning><jupyter>","0",""
"48538","2","2019-04-03 16:22:14","0","","","",""
"48539","2","2019-04-03 16:35:24","39","","","",""
"48540","5","2019-04-03 16:38:02","0","","","",""
"48541","4","2019-04-03 16:38:02","0","","","",""
"48542","2","2019-04-03 16:47:13","26","","","",""
"48543","1","2019-04-03 17:06:38","1","37","<machine-learning>","0",""
"48544","2","2019-04-03 17:22:41","2","","","",""
"48546","2","2019-04-03 18:40:50","2","","","",""
"48548","1","2019-04-03 18:56:42","4","989","<machine-learning><self-study><books><ai>","3","2"
"48549","2","2019-04-03 19:31:57","6","","","",""
"48550","2","2019-04-03 19:38:24","3","","","",""
"48551","1","2019-04-03 19:53:49","1","879","<python><neural-network><deep-learning><keras><tensorflow>","1",""
"48553","1","2019-04-03 20:46:30","2","74","<machine-learning><python><pandas><statistics><visualization>","1","1"
"48554","2","2019-04-03 20:56:22","0","","","",""
"48556","2","2019-04-03 21:49:35","1","","","",""
"48558","2","2019-04-03 23:03:45","6","","","",""
"48560","1","2019-04-04 01:40:04","1","724","<decision-trees>","1","1"
"48562","1","2019-04-04 02:38:45","0","656","<machine-learning><feature-engineering>","2",""
"48563","2","2019-04-04 02:43:59","1","","","",""
"48565","1","2019-04-04 03:11:03","2","15","<machine-learning><keras>","1",""
"48566","1","2019-04-04 04:10:28","0","189","<machine-learning><neural-network><deep-learning><cnn>","2",""
"48567","2","2019-04-04 04:59:44","1","","","",""
"48568","2","2019-04-04 05:03:27","0","","","",""
"48569","1","2019-04-04 05:16:54","2","414","<lstm><pytorch><convergence>","0","0"
"48570","2","2019-04-04 05:22:25","1","","","",""
"48571","1","2019-04-04 05:31:23","4","278","<cnn><opencv><image-preprocessing>","2",""
"48572","2","2019-04-04 05:43:13","0","","","",""
"48573","2","2019-04-04 05:47:04","1","","","",""
"48574","2","2019-04-04 06:24:20","0","","","",""
"48575","1","2019-04-04 06:27:53","1","58","<nlp><preprocessing>","1",""
"48576","2","2019-04-04 06:58:41","1","","","",""
"48577","5","2019-04-04 07:03:24","0","","","",""
"48578","4","2019-04-04 07:03:24","0","","","",""
"48579","5","2019-04-04 07:04:06","0","","","",""
"48580","4","2019-04-04 07:04:06","0","","","",""
"48581","2","2019-04-04 07:06:29","2","","","",""
"48582","2","2019-04-04 07:36:06","2","","","",""
"48583","2","2019-04-04 08:30:28","1","","","",""
"48584","1","2019-04-04 08:37:09","3","739","<neural-network><deep-learning><transfer-learning><vgg16>","3",""
"48585","1","2019-04-04 08:42:17","1","682","<time-series><similarity><distance>","1",""
"48586","2","2019-04-04 08:45:09","0","","","",""
"48587","2","2019-04-04 08:51:22","1","","","",""
"48589","1","2019-04-04 09:25:50","0","68","<neural-network><nlp><speech-to-text>","2",""
"48592","1","2019-04-04 09:37:38","6","229","<machine-learning><python><classification>","1","1"
"48593","2","2019-04-04 09:40:10","0","","","",""
"48594","2","2019-04-04 09:41:58","2","","","",""
"48595","5","2019-04-04 09:57:59","0","","","",""
"48596","4","2019-04-04 09:57:59","0","","","",""
"48597","5","2019-04-04 09:59:15","0","","","",""
"48598","4","2019-04-04 09:59:15","0","","","",""
"48599","5","2019-04-04 09:59:52","0","","","",""
"48600","4","2019-04-04 09:59:52","0","","","",""
"48601","2","2019-04-04 10:03:05","1","","","",""
"48602","1","2019-04-04 10:28:04","1","90","<machine-learning><statistics><self-study><mathematics>","1","3"
"48604","2","2019-04-04 10:32:44","1","","","",""
"48606","1","2019-04-04 12:22:01","1","92","<r><scraping>","1",""
"48607","2","2019-04-04 12:29:21","27","","","",""
"48608","1","2019-04-04 13:02:41","0","22","<python><data-analysis>","0",""
"48609","1","2019-04-04 13:14:27","3","90","<r><data>","2",""
"48610","2","2019-04-04 13:17:41","0","","","",""
"48611","2","2019-04-04 15:09:53","2","","","",""
"48613","5","2019-04-04 15:30:13","0","","","",""
"48614","4","2019-04-04 15:30:13","0","","","",""
"48615","1","2019-04-04 15:32:30","0","36","<python><classifier>","2",""
"48616","5","2019-04-04 15:40:08","0","","","",""
"48617","4","2019-04-04 15:40:08","0","","","",""
"48618","2","2019-04-04 15:40:25","2","","","",""
"48619","2","2019-04-04 15:41:15","0","","","",""
"48620","2","2019-04-04 15:42:59","2","","","",""
"48621","1","2019-04-04 15:47:22","1","102","<machine-learning><dataset><missing-data>","2",""
"48622","2","2019-04-04 16:04:39","0","","","",""
"48623","2","2019-04-04 16:12:24","0","","","",""
"48624","1","2019-04-04 16:39:48","1","1537","<classification><tensorflow><svm>","1","1"
